seed,state,true_dw,true_decile,est_dw,err,abs_err,logit_err,logit_abserr,in_anchor_set,pc_respondents,phe_respondents,anchor_slope,anchor_r2,n_shared,wall_clock_s
1,s042,0.0158603496875726,2,0.01647082043214681,0.0006104707445742097,0.0006104707445742097,0.0383885938538171,0.0383885938538171,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s043,0.01649624674576679,2,0.01625762068902416,-0.00023862605674263015,0.00023862605674263015,-0.014813719840661044,0.014813719840661044,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s044,0.01715719466963917,3,0.01732232753839429,0.00016513286875511832,0.00016513286875511832,0.0097467082945899,0.0097467082945899,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s045,0.017844144032661036,3,0.017444644968725605,-0.00039949906393543094,0.00039949906393543094,-0.023049340631228432,0.023049340631228432,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s046,0.018558078518353435,3,0.01877187172044396,0.00021379320209052519,0.00021379320209052519,0.011672230003789696,0.011672230003789696,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s047,0.019300015829891038,3,0.019096710329993504,-0.00020330549989753394,0.00020330549989753394,-0.010797114959233856,0.010797114959233856,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s048,0.020071008603711707,3,0.020867834325065122,0.0007968257213534155,0.0007968257213534155,0.03974600727385713,0.03974600727385713,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s049,0.02087214532496684,3,0.02195842107642756,0.0010862757514607212,0.0010862757514607212,0.051845251442125484,0.051845251442125484,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s050,0.02170455124241479,3,0.020738414000944182,-0.0009661372414706063,0.0009661372414706063,-0.04652132861518732,0.04652132861518732,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s051,0.022569389280111214,3,0.02369156601755396,0.0011221767374427448,0.0011221767374427448,0.049673336977278826,0.049673336977278826,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s052,0.02346786094298502,3,0.02245614979551404,-0.0010117111474709783,0.0010117111474709783,-0.04510284411882903,0.04510284411882903,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s053,0.024401207213106135,3,0.025717143094251476,0.0013159358811453414,0.0013159358811453414,0.05387496892324206,0.05387496892324206,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s054,0.0253707094331517,3,0.022991886295502188,-0.002378823137649512,0.002378823137649512,-0.10089172558304815,0.10089172558304815,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s055,0.026377690173258906,3,0.02486553192946613,-0.0015121582437927772,0.0015121582437927772,-0.06058792031862836,0.06058792031862836,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s056,0.027423514077116424,3,0.028753094047954966,0.0013295799708385424,0.0013295799708385424,0.04871256226738874,0.04871256226738874,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s057,0.02850958868279088,3,0.028207510581822817,-0.00030207810096806106,0.00030207810096806106,-0.010963095151341307,0.010963095151341307,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s058,0.029637365213410392,3,0.030342819135692863,0.0007054539222824709,0.0007054539222824709,0.02425124886814034,0.02425124886814034,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s059,0.03080833933243411,3,0.03045503024286467,-0.00035330908956943824,0.00035330908956943824,-0.011898707087281135,0.011898707087281135,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s060,0.032024051857823865,3,0.02881267043022694,-0.003211381427596926,0.003211381427596926,-0.10898413919638683,0.10898413919638683,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s061,0.03328608942900312,3,0.03638427219208208,0.003098182763078959,0.003098182763078959,0.09220703037002353,0.09220703037002353,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s062,0.03459608512003892,3,0.03439661088767335,-0.00019947423236556933,0.00019947423236556933,-0.005989091244392508,0.005989091244392508,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s063,0.035955718992015134,3,0.035065563406153355,-0.0008901555858617793,0.0008901555858617793,-0.025991533478503026,0.025991533478503026,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
